country,year,value
South Korea,2094,23.9M
Kuwait,2094,9.15M
Lao,2094,9.52M
Lebanon,2094,7.33M
Liberia,2094,12.5M
Libya,2094,9.89M
St. Lucia,2094,115k
Liechtenstein,2094,43.6k
Sri Lanka,2094,22M
Lesotho,2094,3.29M
Lithuania,2094,1.31M
Luxembourg,2094,758k
Latvia,2094,982k
Morocco,2094,39.2M
Monaco,2094,45.8k
Moldova,2094,1.57M
Madagascar,2094,82.9M
Maldives,2094,485k
Mexico,2094,135M
Marshall Islands,2094,24.3k
North Macedonia,2094,929k
Mali,2094,77.3M
Malta,2094,379k
Myanmar,2094,51.2M
Montenegro,2094,348k
Mongolia,2094,5.47M
Mozambique,2094,102M
Mauritania,2094,16.4M
Mauritius,2094,635k
Malawi,2094,57.6M
Malaysia,2094,44.7M
Namibia,2094,5.86M
Niger,2094,88.5M
Nigeria,2094,475M
Nicaragua,2094,8.82M
Netherlands,2094,17.7M
Norway,2094,5.49M
Nepal,2094,32.9M
Nauru,2094,20.4k
New Zealand,2094,5.83M
Oman,2094,11.6M
Pakistan,2094,505M
Panama,2094,5.97M
Peru,2094,39.1M
Philippines,2094,119M
Palau,2094,11.5k
Papua New Guinea,2094,18.5M
Poland,2094,20.6M
North Korea,2094,20.3M
Portugal,2094,8.79M
Paraguay,2094,9.16M
Palestine,2094,11.4M
Qatar,2094,6.84M
Romania,2094,11.3M
Russia,2094,127M
Rwanda,2094,32.2M
Saudi Arabia,2094,68.3M
Sudan,2094,133M
Senegal,2094,45.9M
Singapore,2094,4.44M
Solomon Islands,2094,1.82M
Sierra Leone,2094,16M
El Salvador,2094,5.34M
San Marino,2094,31.2k
Somalia,2094,65.3M
Serbia,2094,3.88M
South Sudan,2094,23.8M
Sao Tome and Principe,2094,524k
Suriname,2094,723k
Slovak Republic,2094,3.56M
Slovenia,2094,1.66M
Sweden,2094,11.4M
Eswatini,2094,1.39M
Seychelles,2094,119k
Syria,2094,44M
Chad,2094,67.4M
Togo,2094,25.3M
Thailand,2094,47.7M
Tajikistan,2094,20.1M
Turkmenistan,2094,10.1M
Timor-Leste,2094,2.01M
Tonga,2094,118k
Trinidad and Tobago,2094,949k
Tunisia,2094,11.1M
Turkey,2094,69.3M
Tuvalu,2094,12.2k
Taiwan,2094,10.8M
Tanzania,2094,249M
Uganda,2094,120M
Ukraine,2094,16.8M
Uruguay,2094,2.39M
USA,2094,417M
Uzbekistan,2094,72.6M
St. Vincent and the Grenadines,2094,67.2k
Venezuela,2094,29.1M
Vietnam,2094,94.6M
Vanuatu,2094,846k
Samoa,2094,375k
Yemen,2094,108M
South Africa,2094,93.1M
Zambia,2094,62.3M
Zimbabwe,2094,36.6M
Afghanistan,2095,127M
Angola,2095,144M
Albania,2095,1.27M
Andorra,2095,50.2k
UAE,2095,25M
Argentina,2095,39.8M
Armenia,2095,1.75M
Antigua and Barbuda,2095,70.8k
Australia,2095,42M
Austria,2095,7.48M
Azerbaijan,2095,10.2M
Burundi,2095,37.2M
Belgium,2095,11.1M
Benin,2095,38.7M
Burkina Faso,2095,49.7M
Bangladesh,2095,214M
Bulgaria,2095,3.66M
Bahrain,2095,2.99M
Bahamas,2095,390k
Bosnia and Herzegovina,2095,1.44M
Belarus,2095,4.6M
Belize,2095,463k
Bolivia,2095,17.9M
Brazil,2095,169M
Barbados,2095,202k
Brunei,2095,472k
Bhutan,2095,714k
Botswana,2095,3.86M
Central African Republic,2095,18.4M
Canada,2095,52.7M
Switzerland,2095,9.1M
Chile,2095,14.2M
China,2095,688M
Cote d'Ivoire,2095,100M
Cameroon,2095,86.2M
"Congo, Dem. Rep.",2095,416M
"Congo, Rep.",2095,19.3M
Colombia,2095,48.8M
Comoros,2095,1.88M
Cape Verde,2095,438k
Costa Rica,2095,3.97M
Cuba,2095,5.89M
Cyprus,2095,1.3M
Czech Republic,2095,8.33M
Germany,2095,71M
Djibouti,2095,1.83M
Dominica,2095,50.9k
Denmark,2095,5.9M
Dominican Republic,2095,12M
Algeria,2095,65M
Ecuador,2095,19.6M
Egypt,2095,201M
Eritrea,2095,8.33M
Spain,2095,34M
Estonia,2095,853k
Ethiopia,2095,358M
Finland,2095,4.68M
Fiji,2095,901k
France,2095,68.5M
"Micronesia, Fed. Sts.",2095,130k
Gabon,2095,6.68M
UK,2095,74.9M
Georgia,2095,3.05M
Ghana,2095,66.9M
Guinea,2095,31.8M
Gambia,2095,5.69M
Guinea-Bissau,2095,4.63M
Equatorial Guinea,2095,4.89M
Greece,2095,6.48M
Grenada,2095,77.9k
Guatemala,2095,26.3M
Guyana,2095,906k
"Hong Kong, China",2095,2.36M
Honduras,2095,17.1M
Holy See,2095,
Croatia,2095,2.23M
Haiti,2095,15.3M
Hungary,2095,7.54M
Indonesia,2095,301M
India,2095,1.54B
Ireland,2095,5.4M
Iran,2095,82.7M
Iraq,2095,99.5M
Iceland,2095,372k
Israel,2095,19.2M
Italy,2095,36.6M
Jamaica,2095,1.17M
Jordan,2095,21.1M
Japan,2095,78.7M
Kazakhstan,2095,33.3M
Kenya,2095,104M
Kyrgyz Republic,2095,11.7M
Cambodia,2095,23M
Kiribati,2095,222k
St. Kitts and Nevis,2095,31.5k
South Korea,2095,23.5M
Kuwait,2095,9.23M
Lao,2095,9.48M
Lebanon,2095,7.31M
Liberia,2095,12.5M
Libya,2095,9.87M
St. Lucia,2095,114k
Liechtenstein,2095,43.6k
Sri Lanka,2095,21.8M
Lesotho,2095,3.29M
Lithuania,2095,1.29M
Luxembourg,2095,757k
Latvia,2095,973k
Morocco,2095,39M
Monaco,2095,46.1k
Moldova,2095,1.56M
Madagascar,2095,83.3M
Maldives,2095,483k
Mexico,2095,134M
Marshall Islands,2095,24.2k
North Macedonia,2095,918k
Mali,2095,77.7M
Malta,2095,375k
Myanmar,2095,50.9M
Montenegro,2095,345k
Mongolia,2095,5.48M
Mozambique,2095,102M
Mauritania,2095,16.6M
Mauritius,2095,626k
Malawi,2095,57.9M
Malaysia,2095,44.6M
Namibia,2095,5.87M
Niger,2095,88.9M
Nigeria,2095,475M
Nicaragua,2095,8.79M
Netherlands,2095,17.7M
Norway,2095,5.47M
Nepal,2095,32.8M
Nauru,2095,20.5k
New Zealand,2095,5.83M
Oman,2095,11.7M
Pakistan,2095,506M
Panama,2095,5.96M
Peru,2095,39M
Philippines,2095,118M
Palau,2095,11.5k
Papua New Guinea,2095,18.6M
Poland,2095,20.4M
North Korea,2095,20.2M
Portugal,2095,8.78M
Paraguay,2095,9.14M
Palestine,2095,11.4M
Qatar,2095,6.91M
Romania,2095,11.2M
Russia,2095,127M
Rwanda,2095,32.3M
Saudi Arabia,2095,68.7M
Sudan,2095,134M
Senegal,2095,46.1M
Singapore,2095,4.39M
Solomon Islands,2095,1.83M
Sierra Leone,2095,16M
El Salvador,2095,5.3M
San Marino,2095,31.3k
Somalia,2095,65.6M
Serbia,2095,3.85M
South Sudan,2095,23.8M
Sao Tome and Principe,2095,526k
Suriname,2095,721k
Slovak Republic,2095,3.54M
Slovenia,2095,1.65M
Sweden,2095,11.4M
Eswatini,2095,1.38M
Seychelles,2095,118k
Syria,2095,44M
Chad,2095,67.8M
Togo,2095,25.5M
Thailand,2095,47.3M
Tajikistan,2095,20.1M
Turkmenistan,2095,10.1M
Timor-Leste,2095,2.01M
Tonga,2095,118k
Trinidad and Tobago,2095,940k
Tunisia,2095,11M
Turkey,2095,68.6M
Tuvalu,2095,12.2k
Taiwan,2095,10.6M
Tanzania,2095,251M
Uganda,2095,120M
Ukraine,2095,16.5M
Uruguay,2095,2.36M
USA,2095,418M
Uzbekistan,2095,73M
St. Vincent and the Grenadines,2095,66.7k
Venezuela,2095,29M
Vietnam,2095,94.1M
Vanuatu,2095,852k
Samoa,2095,377k
Yemen,2095,108M
South Africa,2095,93.3M
Zambia,2095,62.7M
Zimbabwe,2095,36.7M
Afghanistan,2096,128M
Angola,2096,145M
Albania,2096,1.25M
Andorra,2096,49.6k
UAE,2096,25.2M
Argentina,2096,39.5M
Armenia,2096,1.74M
Antigua and Barbuda,2096,70.2k
Australia,2096,42.2M
Austria,2096,7.46M
Azerbaijan,2096,10.2M
Burundi,2096,37.4M
Belgium,2096,11.1M
Benin,2096,38.9M
Burkina Faso,2096,49.7M
Bangladesh,2096,213M
Bulgaria,2096,3.63M
Bahrain,2096,3.01M
Bahamas,2096,389k
Bosnia and Herzegovina,2096,1.43M
Belarus,2096,4.55M
Belize,2096,460k
Bolivia,2096,17.8M
Brazil,2096,168M
Barbados,2096,200k
Brunei,2096,471k
Bhutan,2096,709k
Botswana,2096,3.86M
Central African Republic,2096,18.5M
Canada,2096,52.9M
Switzerland,2096,9.1M
Chile,2096,14.1M
China,2096,677M
Cote d'Ivoire,2096,101M
Cameroon,2096,86.8M
"Congo, Dem. Rep.",2096,419M
"Congo, Rep.",2096,19.5M
Colombia,2096,48.5M
Comoros,2096,1.89M
Cape Verde,2096,434k
Costa Rica,2096,3.93M
Cuba,2096,5.82M
Cyprus,2096,1.29M
Czech Republic,2096,8.31M
Germany,2096,71M
Djibouti,2096,1.83M
Dominica,2096,50.6k
Denmark,2096,5.89M
Dominican Republic,2096,11.9M
Algeria,2096,64.9M
Ecuador,2096,19.5M
Egypt,2096,201M
Eritrea,2096,8.35M
Spain,2096,33.8M
Estonia,2096,848k
Ethiopia,2096,360M
Finland,2096,4.66M
Fiji,2096,897k
France,2096,68.5M
"Micronesia, Fed. Sts.",2096,129k
Gabon,2096,6.73M
UK,2096,74.8M
Georgia,2096,3.04M
Ghana,2096,67.1M
Guinea,2096,31.9M
Gambia,2096,5.69M
Guinea-Bissau,2096,4.64M
Equatorial Guinea,2096,4.91M
Greece,2096,6.44M
Grenada,2096,77.1k
Guatemala,2096,26.3M
Guyana,2096,903k
"Hong Kong, China",2096,2.3M
Honduras,2096,17.1M
Holy See,2096,
Croatia,2096,2.21M
Haiti,2096,15.3M
Hungary,2096,7.52M
Indonesia,2096,300M
India,2096,1.54B
Ireland,2096,5.38M
Iran,2096,82.1M
Iraq,2096,99.8M
Iceland,2096,370k
Israel,2096,19.4M
Italy,2096,36.3M
Jamaica,2096,1.15M
Jordan,2096,21.2M
Japan,2096,78.4M
Kazakhstan,2096,33.4M
Kenya,2096,104M
Kyrgyz Republic,2096,11.7M
Cambodia,2096,23M
Kiribati,2096,223k
St. Kitts and Nevis,2096,31.2k
South Korea,2096,23.2M
Kuwait,2096,9.3M
Lao,2096,9.44M
Lebanon,2096,7.28M
Liberia,2096,12.6M
Libya,2096,9.86M
St. Lucia,2096,113k
Liechtenstein,2096,43.6k
Sri Lanka,2096,21.7M
Lesotho,2096,3.28M
Lithuania,2096,1.27M
Luxembourg,2096,755k
Latvia,2096,963k
Morocco,2096,38.8M
Monaco,2096,46.3k
Moldova,2096,1.54M
Madagascar,2096,83.7M
Maldives,2096,481k
Mexico,2096,133M
Marshall Islands,2096,24.2k
North Macedonia,2096,907k
Mali,2096,78M
Malta,2096,372k
Myanmar,2096,50.7M
Montenegro,2096,341k
Mongolia,2096,5.49M
Mozambique,2096,103M
Mauritania,2096,16.7M
Mauritius,2096,616k
Malawi,2096,58.1M
Malaysia,2096,44.5M
Namibia,2096,5.88M
Niger,2096,89.3M
Nigeria,2096,476M
Nicaragua,2096,8.75M
Netherlands,2096,17.6M
Norway,2096,5.46M
Nepal,2096,32.6M
Nauru,2096,20.5k
New Zealand,2096,5.83M
Oman,2096,11.8M
Pakistan,2096,507M
Panama,2096,5.95M
Peru,2096,38.8M
Philippines,2096,117M
Palau,2096,11.4k
Papua New Guinea,2096,18.6M
Poland,2096,20.1M
North Korea,2096,20M
Portugal,2096,8.77M
Paraguay,2096,9.12M
Palestine,2096,11.4M
Qatar,2096,6.98M
Romania,2096,11.1M
Russia,2096,127M
Rwanda,2096,32.4M
Saudi Arabia,2096,69.2M
Sudan,2096,134M
Senegal,2096,46.3M
Singapore,2096,4.34M
Solomon Islands,2096,1.83M
Sierra Leone,2096,16M
El Salvador,2096,5.25M
San Marino,2096,31.3k
Somalia,2096,66M
Serbia,2096,3.82M
South Sudan,2096,23.8M
Sao Tome and Principe,2096,528k
Suriname,2096,719k
Slovak Republic,2096,3.52M
Slovenia,2096,1.65M
Sweden,2096,11.4M
Eswatini,2096,1.37M
Seychelles,2096,118k
Syria,2096,43.9M
Chad,2096,68.2M
Togo,2096,25.7M
Thailand,2096,47M
Tajikistan,2096,20.1M
Turkmenistan,2096,10.1M
Timor-Leste,2096,2M
Tonga,2096,118k
Trinidad and Tobago,2096,932k
Tunisia,2096,10.9M
Turkey,2096,68M
Tuvalu,2096,12.2k
Taiwan,2096,10.5M
Tanzania,2096,254M
Uganda,2096,121M
Ukraine,2096,16.2M
Uruguay,2096,2.34M
USA,2096,419M
Uzbekistan,2096,73.3M
St. Vincent and the Grenadines,2096,66.2k
Venezuela,2096,28.9M
Vietnam,2096,93.7M
Vanuatu,2096,857k
Samoa,2096,378k
Yemen,2096,109M
South Africa,2096,93.5M
Zambia,2096,63.1M
Zimbabwe,2096,36.8M
Afghanistan,2097,128M
Angola,2097,147M
Albania,2097,1.23M
Andorra,2097,49k
UAE,2097,25.4M
Argentina,2097,39.2M
Armenia,2097,1.73M
Antigua and Barbuda,2097,69.6k
Australia,2097,42.5M
Austria,2097,7.45M
Azerbaijan,2097,10.1M
Burundi,2097,37.5M
Belgium,2097,11.1M
Benin,2097,39.1M
Burkina Faso,2097,49.8M
Bangladesh,2097,212M
Bulgaria,2097,3.61M
Bahrain,2097,3.03M
Bahamas,2097,388k
Bosnia and Herzegovina,2097,1.41M
Belarus,2097,4.5M
Belize,2097,457k
Bolivia,2097,17.8M
Brazil,2097,167M
Barbados,2097,199k
Brunei,2097,469k
Bhutan,2097,705k
Botswana,2097,3.85M
Central African Republic,2097,18.5M
Canada,2097,53.1M
Switzerland,2097,9.11M
Chile,2097,13.9M
China,2097,666M
Cote d'Ivoire,2097,102M
Cameroon,2097,87.3M
"Congo, Dem. Rep.",2097,422M
"Congo, Rep.",2097,19.6M
Colombia,2097,48.1M
Comoros,2097,1.89M
Cape Verde,2097,430k
Costa Rica,2097,3.89M
Cuba,2097,5.76M
Cyprus,2097,1.29M
Czech Republic,2097,8.29M
Germany,2097,71M
Djibouti,2097,1.83M
Dominica,2097,50.2k
Denmark,2097,5.89M
Dominican Republic,2097,11.9M
Algeria,2097,64.8M
Ecuador,2097,19.4M
Egypt,2097,201M
Eritrea,2097,8.37M
Spain,2097,33.6M
Estonia,2097,842k
Ethiopia,2097,362M
Finland,2097,4.65M
Fiji,2097,893k
France,2097,68.5M
"Micronesia, Fed. Sts.",2097,129k
Gabon,2097,6.77M
UK,2097,74.7M
Georgia,2097,3.02M
Ghana,2097,67.2M
Guinea,2097,31.9M
Gambia,2097,5.7M
Guinea-Bissau,2097,4.65M
Equatorial Guinea,2097,4.93M
Greece,2097,6.4M
Grenada,2097,76.3k
Guatemala,2097,26.2M
Guyana,2097,900k
"Hong Kong, China",2097,2.24M
Honduras,2097,17.1M
Holy See,2097,
Croatia,2097,2.2M
Haiti,2097,15.3M
Hungary,2097,7.51M
Indonesia,2097,299M
India,2097,1.53B
Ireland,2097,5.36M
Iran,2097,81.6M
Iraq,2097,100M
Iceland,2097,368k
Israel,2097,19.5M
Italy,2097,36.1M
Jamaica,2097,1.13M
Jordan,2097,21.2M
Japan,2097,78M
Kazakhstan,2097,33.4M
Kenya,2097,104M
Kyrgyz Republic,2097,11.7M
Cambodia,2097,22.9M
Kiribati,2097,223k
St. Kitts and Nevis,2097,31k
South Korea,2097,22.8M
Kuwait,2097,9.37M
Lao,2097,9.39M
Lebanon,2097,7.26M
Liberia,2097,12.6M
Libya,2097,9.84M
St. Lucia,2097,111k
Liechtenstein,2097,43.6k
Sri Lanka,2097,21.6M
Lesotho,2097,3.28M
Lithuania,2097,1.26M
Luxembourg,2097,753k
Latvia,2097,954k
Morocco,2097,38.6M
Monaco,2097,46.6k
Moldova,2097,1.53M
Madagascar,2097,84.2M
Maldives,2097,479k
Mexico,2097,133M
Marshall Islands,2097,24.1k
North Macedonia,2097,896k
Mali,2097,78.4M
Malta,2097,369k
Myanmar,2097,50.4M
Montenegro,2097,337k
Mongolia,2097,5.5M
Mozambique,2097,103M
Mauritania,2097,16.8M
Mauritius,2097,607k
Malawi,2097,58.4M
Malaysia,2097,44.4M
Namibia,2097,5.88M
Niger,2097,89.7M
Nigeria,2097,476M
Nicaragua,2097,8.72M
Netherlands,2097,17.6M
Norway,2097,5.45M
Nepal,2097,32.4M
Nauru,2097,20.6k
New Zealand,2097,5.82M
Oman,2097,11.9M
Pakistan,2097,508M
Panama,2097,5.94M
Peru,2097,38.7M
Philippines,2097,116M
Palau,2097,11.3k
Papua New Guinea,2097,18.6M
Poland,2097,19.9M
North Korea,2097,19.9M
Portugal,2097,8.77M
Paraguay,2097,9.11M
Palestine,2097,11.4M
Qatar,2097,7.05M
Romania,2097,11M
Russia,2097,127M
Rwanda,2097,32.5M
Saudi Arabia,2097,69.7M
Sudan,2097,135M
Senegal,2097,46.5M
Singapore,2097,4.29M
Solomon Islands,2097,1.84M
Sierra Leone,2097,16M
El Salvador,2097,5.21M
San Marino,2097,31.2k
Somalia,2097,66.4M
Serbia,2097,3.79M
South Sudan,2097,23.8M
Sao Tome and Principe,2097,530k
Suriname,2097,716k
Slovak Republic,2097,3.49M
Slovenia,2097,1.64M
Sweden,2097,11.4M
Eswatini,2097,1.37M
Seychelles,2097,117k
Syria,2097,43.9M
Chad,2097,68.6M
Togo,2097,25.8M
Thailand,2097,46.6M
Tajikistan,2097,20.2M
Turkmenistan,2097,10M
Timor-Leste,2097,1.99M
Tonga,2097,118k
Trinidad and Tobago,2097,923k
Tunisia,2097,10.9M
Turkey,2097,67.3M
Tuvalu,2097,12.2k
Taiwan,2097,10.4M
Tanzania,2097,256M
Uganda,2097,121M
Ukraine,2097,16M
Uruguay,2097,2.32M
USA,2097,419M
Uzbekistan,2097,73.5M
St. Vincent and the Grenadines,2097,65.7k
Venezuela,2097,28.7M
Vietnam,2097,93.2M
Vanuatu,2097,862k
Samoa,2097,380k
Yemen,2097,109M
South Africa,2097,93.7M
Zambia,2097,63.4M
Zimbabwe,2097,36.9M
Afghanistan,2098,129M
Angola,2098,148M
Albania,2098,1.22M
Andorra,2098,48.4k
UAE,2098,25.7M
Argentina,2098,38.9M
Armenia,2098,1.72M
Antigua and Barbuda,2098,69.1k
Australia,2098,42.7M
Austria,2098,7.43M
Azerbaijan,2098,10.1M
Burundi,2098,37.6M
Belgium,2098,11.1M
Benin,2098,39.2M
Burkina Faso,2098,49.8M
Bangladesh,2098,211M
Bulgaria,2098,3.58M
Bahrain,2098,3.05M
Bahamas,2098,387k
Bosnia and Herzegovina,2098,1.4M
Belarus,2098,4.45M
Belize,2098,454k
Bolivia,2098,17.8M
Brazil,2098,166M
Barbados,2098,197k
Brunei,2098,468k
Bhutan,2098,700k
Botswana,2098,3.85M
Central African Republic,2098,18.6M
Canada,2098,53.3M
Switzerland,2098,9.11M
Chile,2098,13.7M
China,2098,655M
Cote d'Ivoire,2098,102M
Cameroon,2098,87.8M
"Congo, Dem. Rep.",2098,425M
"Congo, Rep.",2098,19.7M
Colombia,2098,47.8M
Comoros,2098,1.9M
Cape Verde,2098,425k
Costa Rica,2098,3.85M
Cuba,2098,5.7M
Cyprus,2098,1.28M
Czech Republic,2098,8.27M
Germany,2098,71M
Djibouti,2098,1.84M
Dominica,2098,49.9k
Denmark,2098,5.88M
Dominican Republic,2098,11.8M
Algeria,2098,64.7M
Ecuador,2098,19.3M
Egypt,2098,202M
Eritrea,2098,8.4M
Spain,2098,33.5M
Estonia,2098,837k
Ethiopia,2098,364M
Finland,2098,4.63M
Fiji,2098,888k
France,2098,68.5M
"Micronesia, Fed. Sts.",2098,129k
Gabon,2098,6.82M
UK,2098,74.6M
Georgia,2098,3M
Ghana,2098,67.3M
Guinea,2098,32M
Gambia,2098,5.7M
Guinea-Bissau,2098,4.65M
Equatorial Guinea,2098,4.96M
Greece,2098,6.36M
Grenada,2098,75.5k
Guatemala,2098,26.1M
Guyana,2098,896k
"Hong Kong, China",2098,2.18M
Honduras,2098,17.1M
Holy See,2098,
Croatia,2098,2.18M
Haiti,2098,15.2M
Hungary,2098,7.49M
Indonesia,2098,298M
India,2098,1.52B
Ireland,2098,5.33M
Iran,2098,81.1M
Iraq,2098,100M
Iceland,2098,366k
Israel,2098,19.6M
Italy,2098,35.9M
Jamaica,2098,1.11M
Jordan,2098,21.3M
Japan,2098,77.6M
Kazakhstan,2098,33.5M
Kenya,2098,104M
Kyrgyz Republic,2098,11.7M
Cambodia,2098,22.9M
Kiribati,2098,223k
St. Kitts and Nevis,2098,30.7k
South Korea,2098,22.5M
Kuwait,2098,9.45M
Lao,2098,9.35M
Lebanon,2098,7.24M
Liberia,2098,12.6M
Libya,2098,9.82M
St. Lucia,2098,110k
Liechtenstein,2098,43.6k
Sri Lanka,2098,21.5M
Lesotho,2098,3.27M
Lithuania,2098,1.24M
Luxembourg,2098,752k
Latvia,2098,944k
Morocco,2098,38.3M
Monaco,2098,46.9k
Moldova,2098,1.52M
Madagascar,2098,84.6M
Maldives,2098,478k
Mexico,2098,132M
Marshall Islands,2098,24k
North Macedonia,2098,885k
Mali,2098,78.7M
Malta,2098,366k
Myanmar,2098,50.2M
Montenegro,2098,333k
Mongolia,2098,5.51M
Mozambique,2098,104M
Mauritania,2098,16.9M
Mauritius,2098,599k
Malawi,2098,58.6M
Malaysia,2098,44.3M
Namibia,2098,5.89M
Niger,2098,90.1M
Nigeria,2098,476M
Nicaragua,2098,8.68M
Netherlands,2098,17.6M
Norway,2098,5.44M
Nepal,2098,32.2M
Nauru,2098,20.6k
New Zealand,2098,5.82M
Oman,2098,11.9M
Pakistan,2098,509M
Panama,2098,5.93M
Peru,2098,38.5M
Philippines,2098,116M
Palau,2098,11.3k
Papua New Guinea,2098,18.6M
Poland,2098,19.7M
North Korea,2098,19.8M
Portugal,2098,8.76M
Paraguay,2098,9.09M
Palestine,2098,11.5M
Qatar,2098,7.13M
Romania,2098,10.9M
Russia,2098,127M
Rwanda,2098,32.6M
Saudi Arabia,2098,70.1M
Sudan,2098,136M
Senegal,2098,46.7M
Singapore,2098,4.25M
Solomon Islands,2098,1.84M
Sierra Leone,2098,16M
El Salvador,2098,5.16M
San Marino,2098,31.2k
Somalia,2098,66.7M
Serbia,2098,3.76M
South Sudan,2098,23.8M
Sao Tome and Principe,2098,531k
Suriname,2098,714k
Slovak Republic,2098,3.47M
Slovenia,2098,1.64M
Sweden,2098,11.4M
Eswatini,2098,1.36M
Seychelles,2098,117k
Syria,2098,43.8M
Chad,2098,68.9M
Togo,2098,26M
Thailand,2098,46.2M
Tajikistan,2098,20.2M
Turkmenistan,2098,10M
Timor-Leste,2098,1.98M
Tonga,2098,118k
Trinidad and Tobago,2098,915k
Tunisia,2098,10.8M
Turkey,2098,66.7M
Tuvalu,2098,12.2k
Taiwan,2098,10.3M
Tanzania,2098,258M
Uganda,2098,121M
Ukraine,2098,15.7M
Uruguay,2098,2.29M
USA,2098,420M
Uzbekistan,2098,73.8M
St. Vincent and the Grenadines,2098,65.2k
Venezuela,2098,28.6M
Vietnam,2098,92.7M
Vanuatu,2098,866k
Samoa,2098,381k
Yemen,2098,109M
South Africa,2098,93.9M
Zambia,2098,63.8M
Zimbabwe,2098,37M
Afghanistan,2099,130M
Angola,2099,149M
Albania,2099,1.2M
Andorra,2099,47.8k
UAE,2099,25.9M
Argentina,2099,38.6M
Armenia,2099,1.7M
Antigua and Barbuda,2099,68.5k
Australia,2099,42.9M
Austria,2099,7.41M
Azerbaijan,2099,10.1M
Burundi,2099,37.8M
Belgium,2099,11.1M
Benin,2099,39.4M
Burkina Faso,2099,49.8M
Bangladesh,2099,210M
Bulgaria,2099,3.56M
Bahrain,2099,3.07M
Bahamas,2099,386k
Bosnia and Herzegovina,2099,1.38M
Belarus,2099,4.4M
Belize,2099,451k
Bolivia,2099,17.8M
Brazil,2099,165M
Barbados,2099,196k
Brunei,2099,466k
Bhutan,2099,695k
Botswana,2099,3.84M
Central African Republic,2099,18.7M
Canada,2099,53.4M
Switzerland,2099,9.12M
Chile,2099,13.6M
China,2099,644M
Cote d'Ivoire,2099,103M
Cameroon,2099,88.4M
"Congo, Dem. Rep.",2099,428M
"Congo, Rep.",2099,19.9M
Colombia,2099,47.4M
Comoros,2099,1.91M
Cape Verde,2099,421k
Costa Rica,2099,3.81M
Cuba,2099,5.64M
Cyprus,2099,1.28M
Czech Republic,2099,8.25M
Germany,2099,70.9M
Djibouti,2099,1.84M
Dominica,2099,49.5k
Denmark,2099,5.87M
Dominican Republic,2099,11.7M
Algeria,2099,64.6M
Ecuador,2099,19.2M
Egypt,2099,202M
Eritrea,2099,8.42M
Spain,2099,33.3M
Estonia,2099,831k
Ethiopia,2099,366M
Finland,2099,4.62M
Fiji,2099,884k
France,2099,68.5M
"Micronesia, Fed. Sts.",2099,128k
Gabon,2099,6.86M
UK,2099,74.4M
Georgia,2099,2.99M
Ghana,2099,67.4M
Guinea,2099,32M
Gambia,2099,5.7M
Guinea-Bissau,2099,4.66M
Equatorial Guinea,2099,4.98M
Greece,2099,6.32M
Grenada,2099,74.7k
Guatemala,2099,26M
Guyana,2099,893k
"Hong Kong, China",2099,2.13M
Honduras,2099,17M
Holy See,2099,
Croatia,2099,2.16M
Haiti,2099,15.2M
Hungary,2099,7.48M
Indonesia,2099,297M
India,2099,1.51B
Ireland,2099,5.31M
Iran,2099,80.6M
Iraq,2099,100M
Iceland,2099,364k
Israel,2099,19.6M
Italy,2099,35.6M
Jamaica,2099,1.09M
Jordan,2099,21.3M
Japan,2099,77.2M
Kazakhstan,2099,33.6M
Kenya,2099,104M
Kyrgyz Republic,2099,11.7M
Cambodia,2099,22.8M
Kiribati,2099,223k
St. Kitts and Nevis,2099,30.5k
South Korea,2099,22.2M
Kuwait,2099,9.53M
Lao,2099,9.3M
Lebanon,2099,7.22M
Liberia,2099,12.6M
Libya,2099,9.8M
St. Lucia,2099,109k
Liechtenstein,2099,43.6k
Sri Lanka,2099,21.4M
Lesotho,2099,3.27M
Lithuania,2099,1.22M
Luxembourg,2099,750k
Latvia,2099,935k
Morocco,2099,38.1M
Monaco,2099,47.2k
Moldova,2099,1.5M
Madagascar,2099,85M
Maldives,2099,476k
Mexico,2099,131M
Marshall Islands,2099,23.9k
North Macedonia,2099,874k
Mali,2099,79M
Malta,2099,363k
Myanmar,2099,49.9M
Montenegro,2099,330k
Mongolia,2099,5.51M
Mozambique,2099,104M
Mauritania,2099,17M
Mauritius,2099,590k
Malawi,2099,58.9M
Malaysia,2099,44.1M
Namibia,2099,5.89M
Niger,2099,90.5M
Nigeria,2099,477M
Nicaragua,2099,8.65M
Netherlands,2099,17.5M
Norway,2099,5.43M
Nepal,2099,32M
Nauru,2099,20.6k
New Zealand,2099,5.82M
Oman,2099,12M
Pakistan,2099,510M
Panama,2099,5.92M
Peru,2099,38.3M
Philippines,2099,115M
Palau,2099,11.2k
Papua New Guinea,2099,18.6M
Poland,2099,19.5M
North Korea,2099,19.6M
Portugal,2099,8.76M
Paraguay,2099,9.07M
Palestine,2099,11.5M
Qatar,2099,7.2M
Romania,2099,10.9M
Russia,2099,126M
Rwanda,2099,32.7M
Saudi Arabia,2099,70.6M
Sudan,2099,136M
Senegal,2099,46.8M
Singapore,2099,4.2M
Solomon Islands,2099,1.85M
Sierra Leone,2099,16M
El Salvador,2099,5.12M
San Marino,2099,31.2k
Somalia,2099,67.1M
Serbia,2099,3.73M
South Sudan,2099,23.8M
Sao Tome and Principe,2099,533k
Suriname,2099,711k
Slovak Republic,2099,3.45M
Slovenia,2099,1.64M
